provincia,date,Ocupacion_finde,Ocupacion_Parcelas,Establecimientos,Parcelas,Plazas,Parcelas_Ocupadas,Personal,empleados_por_establecimiento,empleados_por_parcela,parcelas_por_establecimiento,dias_mes,ocupacion_real
43 Tarragona,2019-04-01,,,52.0,21572.0,72563.0,21572.0,879.0,16.903846153846153,0.0407472649731133,414.84615384615387,30,0.03333333333333333
43 Tarragona,2019-05-01,,,59.0,23880.0,80667.0,23880.0,1131.0,19.16949152542373,0.04736180904522613,404.7457627118644,31,0.03225806451612903
43 Tarragona,2019-06-01,,,62.0,24488.0,82395.0,24488.0,1370.0,22.096774193548388,0.05594576935641947,394.96774193548384,30,0.03333333333333333
43 Tarragona,2019-07-01,,,64.0,24947.0,83591.0,24947.0,1687.0,26.359375,0.06762336152643604,389.796875,31,0.03225806451612903
43 Tarragona,2019-08-01,,,64.0,24947.0,83591.0,24947.0,1702.0,26.59375,0.06822463622880506,389.796875,31,0.03225806451612903
43 Tarragona,2019-09-01,,,60.0,23845.0,80522.0,23845.0,1256.0,20.933333333333334,0.05267351646047389,397.4166666666667,30,0.03333333333333333
43 Tarragona,2019-10-01,,,34.0,14237.0,49512.0,14237.0,640.0,18.823529411764707,0.04495329072135984,418.7352941176471,31,0.03225806451612903
43 Tarragona,2019-11-01,,,17.0,3883.0,11285.0,3883.0,154.0,9.058823529411764,0.039660056657223795,228.41176470588235,30,0.03333333333333333
43 Tarragona,2019-12-01,,,11.0,2178.0,6737.0,2178.0,98.0,8.909090909090908,0.04499540863177227,198.0,31,0.03225806451612903
43 Tarragona,2020-01-01,,,8.0,1997.0,6123.0,16910.0,72.0,9.0,0.03605408112168253,249.625,31,0.2731516629783385
43 Tarragona,2020-02-01,,,9.0,2370.0,7075.0,20536.0,86.0,9.555555555555555,0.036286919831223625,263.3333333333333,29,0.2987923759639168
43 Tarragona,2020-03-01,,,10.0,2605.0,8430.0,25669.0,100.0,10.0,0.03838771593090211,260.5,31,0.31786267104204075
43 Tarragona,2020-04-01,,0.0,0.0,0.0,,,0.0,,,,30,
43 Tarragona,2020-05-01,,,,1938.0,4722.0,1410.0,16.0,,0.008255933952528379,,31,0.02346948966343753
43 Tarragona,2020-06-01,,,30.0,11640.0,37071.0,80952.0,499.0,16.633333333333333,0.04286941580756014,388.0,30,0.2318213058419244
43 Tarragona,2020-07-01,,,64.0,24798.0,83585.0,286659.0,1413.0,22.078125,0.05698040164529398,387.46875,31,0.37289557690656633
43 Tarragona,2020-08-01,,,64.0,24797.0,83584.0,366629.0,1449.0,22.640625,0.05843448804290842,387.453125,31,0.4769424501142828
43 Tarragona,2020-09-01,,,58.0,23059.0,78621.0,236721.0,1877.0,32.36206896551724,0.08139988724576087,397.5689655172414,30,0.34219610564204866
43 Tarragona,2020-10-01,,,29.0,11747.0,40670.0,82500.0,427.0,14.724137931034482,0.03634970630799353,405.0689655172414,31,0.22655063612672557
43 Tarragona,2020-11-01,,,10.0,1981.0,5036.0,8447.0,43.0,4.3,0.02170620898536093,198.1,30,0.14213360255763083
43 Tarragona,2020-12-01,,,9.0,2109.0,5810.0,18113.0,87.0,9.666666666666666,0.041251778093883355,234.33333333333334,31,0.27704614631609537
43 Tarragona,2021-01-01,,,7.0,1473.0,4046.0,9299.0,42.0,6.0,0.028513238289205704,210.42857142857142,31,0.20364408821146224
43 Tarragona,2021-02-01,,,7.0,1666.0,4479.0,9553.0,39.0,5.571428571428571,0.0234093637454982,238.0,28,0.20478905848053508
43 Tarragona,2021-03-01,,,19.0,5682.0,17113.0,55696.0,237.0,12.473684210526315,0.04171066525871172,299.05263157894734,31,0.3161994300053366
43 Tarragona,2021-04-01,,,39.0,15350.0,49219.0,118391.0,592.0,15.179487179487179,0.038566775244299675,393.5897435897436,30,0.25709229098805647
43 Tarragona,2021-05-01,,,50.0,19510.0,64810.0,196588.0,872.0,17.44,0.04469502819067145,390.2,31,0.3250409219424282
43 Tarragona,2021-06-01,,,61.0,24197.0,81836.0,290219.0,1376.0,22.557377049180328,0.05686655370500475,396.672131147541,30,0.3998002507197862
43 Tarragona,2021-07-01,,,63.0,24626.0,83636.0,395588.0,1669.0,26.49206349206349,0.06777389750670024,390.8888888888889,31,0.5181882248764091
43 Tarragona,2021-08-01,,,63.0,24636.0,83694.0,508573.0,1763.0,27.984126984126984,0.0715619418736808,391.04761904761904,31,0.6659190065416988
43 Tarragona,2021-09-01,,,59.0,23409.0,80282.0,340528.0,1319.0,22.35593220338983,0.056345849886795675,396.76271186440675,30,0.4848961225739388
43 Tarragona,2021-10-01,,,33.0,12560.0,42520.0,145913.0,574.0,17.393939393939394,0.045700636942675156,380.6060606060606,31,0.3747508732278611
43 Tarragona,2021-11-01,,,14.0,3134.0,8230.0,27435.0,140.0,10.0,0.04467134652201659,223.85714285714286,30,0.2917996171027441
43 Tarragona,2021-12-01,,,9.0,2166.0,5871.0,17907.0,91.0,10.11111111111111,0.0420129270544783,240.66666666666666,31,0.2666875167545349
43 Tarragona,2022-01-01,,,8.0,1627.0,4374.0,16783.0,63.0,7.875,0.03872157344806392,203.375,31,0.33275174970755594
43 Tarragona,2022-02-01,,,8.0,2017.0,5385.0,20873.0,83.0,10.375,0.04115022310361924,252.125,28,0.3695906225653375
43 Tarragona,2022-03-01,,,22.0,6513.0,19604.0,55608.0,288.0,13.090909090909092,0.044219253800092125,296.04545454545456,31,0.2754193845559501
43 Tarragona,2022-04-01,,,52.0,21437.0,72810.0,253571.0,1409.0,27.096153846153847,0.0657274805243271,412.25,30,0.3942886908926933
43 Tarragona,2022-05-01,,,57.0,23097.0,79459.0,269096.0,1227.0,21.526315789473685,0.05312378230939083,405.2105263157895,31,0.37582872793143085
43 Tarragona,2022-06-01,,,61.0,24287.0,82420.0,373735.0,1505.0,24.672131147540984,0.06196730761312636,398.1475409836066,30,0.5129424520662632
43 Tarragona,2022-07-01,,,63.0,24848.0,83945.0,475699.0,1770.0,28.095238095238095,0.07123309723116548,394.41269841269843,31,0.6175599256382028
43 Tarragona,2022-08-01,,,63.0,24848.0,83945.0,550345.0,1753.0,27.825396825396826,0.07054893754024469,394.41269841269843,31,0.7144665371912843
43 Tarragona,2022-09-01,,,58.0,22601.0,77948.0,334625.0,1296.0,22.344827586206897,0.05734259546037786,389.67241379310343,30,0.49352536023479787
43 Tarragona,2022-10-01,,,33.0,13096.0,44772.0,152818.0,651.0,19.727272727272727,0.04970983506414172,396.8484848484849,31,0.37642126628175065
43 Tarragona,2022-11-01,,,15.0,3149.0,8187.0,29439.0,154.0,10.266666666666667,0.048904414099714195,209.93333333333334,30,0.31162273737694507
43 Tarragona,2022-12-01,,,10.0,2369.0,6292.0,23808.0,110.0,11.0,0.04643309413254538,236.9,31,0.32418742085268043
43 Tarragona,2023-01-01,,,6.0,1212.0,3402.0,11854.0,65.0,10.833333333333334,0.05363036303630363,202.0,31,0.3155009049292026
43 Tarragona,2023-02-01,,,9.0,2176.0,5585.0,20605.0,87.0,9.666666666666666,0.03998161764705882,241.77777777777777,28,0.3381860556722689
43 Tarragona,2023-03-01,,,23.0,6499.0,18927.0,58279.0,323.0,14.043478260869565,0.04969995383905216,282.5652173913044,31,0.28927030957616306
43 Tarragona,2023-04-01,,,55.0,22946.0,81637.0,260606.0,1343.0,24.418181818181818,0.058528719602545104,417.2,30,0.3785786920015108
43 Tarragona,2023-05-01,,,58.0,23643.0,83677.0,278398.0,1415.0,24.396551724137932,0.05984858097534154,407.63793103448273,31,0.3798409950159155
43 Tarragona,2023-06-01,,,60.0,24387.0,85888.0,347834.0,1629.0,27.15,0.06679788411858777,406.45,30,0.47543636637006054
43 Tarragona,2023-07-01,,,62.0,24760.0,86919.0,457564.0,1825.0,29.43548387096774,0.0737075928917609,399.35483870967744,31,0.5961279899942675
43 Tarragona,2023-08-01,,,62.0,24788.0,87039.0,517672.0,1834.0,29.580645161290324,0.07398741326448281,399.80645161290323,31,0.6736766489508451
43 Tarragona,2023-09-01,,,58.0,23524.0,82911.0,335352.0,1456.0,25.103448275862068,0.061894235674205066,405.58620689655174,30,0.47519129399761945
43 Tarragona,2023-10-01,,,29.0,11914.0,40594.0,150501.0,648.0,22.344827586206897,0.054389793520228304,410.82758620689657,31,0.407492946763634
43 Tarragona,2023-11-01,,,11.0,2648.0,6945.0,26236.0,122.0,11.090909090909092,0.04607250755287009,240.72727272727272,30,0.33026183282980864
43 Tarragona,2023-12-01,,,8.0,2009.0,5425.0,19011.0,88.0,11.0,0.043802887008461924,251.125,31,0.3052553830344097
43 Tarragona,2024-01-01,,,7.0,1777.0,4982.0,16500.0,84.0,12.0,0.04727068092290377,253.85714285714286,31,0.2995262040045746
43 Tarragona,2024-02-01,,,9.0,2640.0,6886.0,24314.0,101.0,11.222222222222221,0.038257575757575754,293.3333333333333,29,0.31758098223615466
43 Tarragona,2024-03-01,,,33.0,12736.0,43592.0,140055.0,759.0,23.0,0.05959484924623116,385.93939393939394,31,0.35473486383530556
43 Tarragona,2024-04-01,,,51.0,20930.0,76529.0,227585.0,1456.0,28.54901960784314,0.06956521739130435,410.3921568627451,30,0.36245421245421244
43 Tarragona,2024-05-01,,,57.0,23015.0,82089.0,304923.0,1434.0,25.157894736842106,0.06230719096241582,403.7719298245614,31,0.4273832633696117
43 Tarragona,2024-06-01,,,58.0,23062.0,84620.0,349506.0,1679.0,28.948275862068964,0.07280374642268667,397.62068965517244,30,0.5051686757436475
43 Tarragona,2024-07-01,,,61.0,24588.0,88433.0,473194.0,2172.0,35.60655737704918,0.08833577354807223,403.08196721311475,31,0.6208037490094828
43 Tarragona,2024-08-01,,,61.0,23732.0,86497.0,532911.0,2057.0,33.721311475409834,0.08667621776504297,389.04918032786884,31,0.7243669905340822
43 Tarragona,2024-09-01,,,57.0,23082.0,82808.0,370689.0,1526.0,26.771929824561404,0.0661121219998267,404.94736842105266,30,0.5353218958495798
43 Tarragona,2024-10-01,,,30.0,12451.0,42243.0,152809.0,710.0,23.666666666666668,0.05702353224640591,415.03333333333336,31,0.3958977255357129
43 Tarragona,2024-11-01,,,13.0,2833.0,8337.0,27960.0,159.0,12.23076923076923,0.056124249911754326,217.92307692307693,30,0.3289798799858807
43 Tarragona,2024-12-01,,,7.0,1884.0,5579.0,24145.0,58.0,8.285714285714286,0.03078556263269639,269.14285714285717,31,0.41341346483117597
43 Tarragona,2025-02-01,,,11.0,3472.0,9718.0,12943.0,183.0,16.636363636363637,0.0527073732718894,315.6363636363636,28,0.13313652073732718
43 Tarragona,2025-03-01,,,23.0,6452.0,20941.0,60568.0,271.0,11.782608695652174,0.042002479851208925,280.5217391304348,31,0.3028218306901586
43 Tarragona,2025-04-01,,,50.0,20188.0,73954.0,279244.0,1355.0,27.1,0.06711908064196552,403.76,30,0.46107258437355525
43 Tarragona,2025-05-01,,,57.0,23075.0,84814.0,306746.0,1491.0,26.157894736842106,0.06461538461538462,404.82456140350877,31,0.4288204662216475
43 Tarragona,2025-06-01,62.0,,60.0,23331.0,84610.0,378522.0,1637.0,27.283333333333335,0.07016415927307017,388.85,30,0.5407997942651408
43 Tarragona,2025-07-01,,,61.0,23724.0,85894.0,469819.0,2151.0,35.26229508196721,0.09066767830045523,388.91803278688525,31,0.6388236221928522
43 Tarragona,2025-08-01,,,60.0,23952.0,86082.0,528744.0,2108.0,35.13333333333333,0.08800935203740815,399.2,31,0.7121016226000388
43 Tarragona,2025-09-01,,,57.0,22828.0,83215.0,373140.0,1625.0,28.50877192982456,0.07118451025056947,400.49122807017545,30,0.5448571929209742
43 Tarragona,2025-10-01,,,29.0,12180.0,42459.0,143688.0,795.0,27.413793103448278,0.06527093596059114,420.0,31,0.38054981725727
43 Tarragona,2025-11-01,,,17.0,4357.0,14862.0,30368.0,452.0,26.58823529411765,0.1037411062657792,256.29411764705884,30,0.23233111468135567
44 Teruel,2017-01-01,,,8.0,649.0,1744.0,1375.0,22.0,2.75,0.03389830508474576,81.125,31,0.0683433570256971
44 Teruel,2017-02-01,,,9.0,673.0,1847.0,1525.0,26.0,2.888888888888889,0.03863298662704309,74.77777777777777,28,0.08092761621736362
44 Teruel,2017-03-01,,,9.0,717.0,1992.0,2392.0,26.0,2.888888888888889,0.03626220362622036,79.66666666666667,31,0.10761686237458946
44 Teruel,2017-04-01,,,14.0,908.0,2682.0,5777.0,44.0,3.142857142857143,0.048458149779735685,64.85714285714286,30,0.21207782672540382
44 Teruel,2017-05-01,,,14.0,1010.0,2698.0,4156.0,38.0,2.7142857142857144,0.03762376237623762,72.14285714285714,31,0.13273714468221015
44 Teruel,2017-06-01,,,15.0,1046.0,2982.0,4337.0,37.0,2.466666666666667,0.03537284894837476,69.73333333333333,30,0.13820905035054173
44 Teruel,2017-07-01,,,16.0,1062.0,3119.0,6434.0,45.0,2.8125,0.0423728813559322,66.375,31,0.19543162626814894
44 Teruel,2017-08-01,,,17.0,1087.0,3295.0,11104.0,61.0,3.588235294117647,0.05611775528978841,63.94117647058823,31,0.3295248835207882
44 Teruel,2017-09-01,,,15.0,1101.0,3196.0,4700.0,46.0,3.066666666666667,0.04178019981834696,73.4,30,0.1422948834392976
44 Teruel,2017-10-01,,,12.0,1015.0,2989.0,2989.0,26.0,2.1666666666666665,0.02561576354679803,84.58333333333333,31,0.09499443826473859
44 Teruel,2017-11-01,,,11.0,845.0,2469.0,1464.0,23.0,2.090909090909091,0.027218934911242602,76.81818181818181,30,0.05775147928994083
44 Teruel,2017-12-01,,,11.0,868.0,2585.0,2512.0,26.0,2.3636363636363638,0.029953917050691243,78.9090909090909,31,0.0933551360190278
44 Teruel,2018-01-01,,,11.0,829.0,2453.0,1847.0,28.0,2.5454545454545454,0.033775633293124246,75.36363636363636,31,0.07187050079769641
44 Teruel,2018-02-01,,,12.0,898.0,2517.0,1385.0,25.0,2.0833333333333335,0.02783964365256125,74.83333333333333,28,0.05508272351256761
44 Teruel,2018-03-01,,,12.0,916.0,2711.0,3110.0,43.0,3.5833333333333335,0.04694323144104803,76.33333333333333,31,0.10952246795323285
44 Teruel,2018-04-01,,,15.0,1167.0,3415.0,4172.0,42.0,2.8,0.03598971722365039,77.8,30,0.11916595258497573
44 Teruel,2018-05-01,,,16.0,1181.0,3487.0,3372.0,40.0,2.5,0.03386960203217612,73.8125,31,0.09210346617136926
44 Teruel,2018-06-01,,,16.0,1117.0,3237.0,4171.0,45.0,2.8125,0.04028648164726947,69.8125,30,0.12447030737093405
44 Teruel,2018-07-01,,,19.0,1308.0,3893.0,8136.0,70.0,3.6842105263157894,0.053516819571865444,68.84210526315789,31,0.20065108020124298
44 Teruel,2018-08-01,,,20.0,1339.0,4087.0,14464.0,84.0,4.2,0.06273338312173264,66.95,31,0.3484545520248621
44 Teruel,2018-09-01,,,15.0,1112.0,3299.0,7116.0,52.0,3.466666666666667,0.046762589928057555,74.13333333333334,30,0.2133093525179856
44 Teruel,2018-10-01,,,12.0,944.0,2760.0,4350.0,43.0,3.5833333333333335,0.045550847457627115,78.66666666666667,31,0.1486468015308912
44 Teruel,2018-11-01,,,11.0,857.0,2478.0,2397.0,29.0,2.6363636363636362,0.0338389731621937,77.9090909090909,30,0.09323220536756126
44 Teruel,2018-12-01,,,12.0,910.0,2713.0,2738.0,31.0,2.5833333333333335,0.03406593406593406,75.83333333333333,31,0.09705778092874867
44 Teruel,2019-01-01,,,10.0,843.0,2474.0,843.0,30.0,3.0,0.03558718861209965,84.3,31,0.03225806451612903
44 Teruel,2019-02-01,14.0,,10.0,842.0,2468.0,842.0,34.0,3.4,0.040380047505938245,84.2,28,0.03571428571428571
44 Teruel,2019-03-01,,,11.0,889.0,2592.0,889.0,36.0,3.272727272727273,0.04049493813273341,80.81818181818181,31,0.03225806451612903
44 Teruel,2019-04-01,,,16.0,1191.0,3491.0,1191.0,44.0,2.75,0.036943744752308987,74.4375,30,0.03333333333333333
44 Teruel,2019-05-01,,,16.0,1202.0,3547.0,1202.0,49.0,3.0625,0.04076539101497504,75.125,31,0.03225806451612903
44 Teruel,2019-06-01,,,17.0,1274.0,3697.0,1274.0,51.0,3.0,0.040031397174254316,74.94117647058823,30,0.03333333333333333
44 Teruel,2019-07-01,,,18.0,1327.0,3873.0,1327.0,70.0,3.888888888888889,0.05275056518462698,73.72222222222223,31,0.03225806451612903
44 Teruel,2019-08-01,,,20.0,1388.0,4249.0,1388.0,85.0,4.25,0.061239193083573486,69.4,31,0.03225806451612903
44 Teruel,2019-09-01,,,14.0,1008.0,3119.0,1008.0,49.0,3.5,0.04861111111111111,72.0,30,0.03333333333333333
44 Teruel,2019-10-01,,,13.0,1168.0,3348.0,1168.0,36.0,2.769230769230769,0.030821917808219176,89.84615384615384,31,0.03225806451612903
44 Teruel,2019-11-01,,,9.0,812.0,2246.0,812.0,30.0,3.3333333333333335,0.03694581280788178,90.22222222222223,30,0.03333333333333333
44 Teruel,2019-12-01,,,10.0,925.0,2632.0,925.0,35.0,3.5,0.03783783783783784,92.5,31,0.03225806451612903
44 Teruel,2020-01-01,,,10.0,869.0,,,32.0,3.2,0.03682393555811277,86.9,31,
44 Teruel,2020-02-01,,,9.0,707.0,2262.0,2242.0,27.0,3.0,0.03818953323903819,78.55555555555556,29,0.10934985124128177
44 Teruel,2020-03-01,,,4.0,328.0,1000.0,1237.0,17.0,4.25,0.051829268292682924,82.0,31,0.12165617623918175
44 Teruel,2020-04-01,,0.0,0.0,0.0,,,0.0,,,,30,
44 Teruel,2020-06-01,,,8.0,658.0,1871.0,2331.0,20.0,2.5,0.030395136778115502,82.25,30,0.11808510638297873
44 Teruel,2020-07-01,,,15.0,1237.0,3727.0,7381.0,76.0,5.066666666666666,0.06143896523848019,82.46666666666667,31,0.19247920306673272
44 Teruel,2020-08-01,,,15.0,1232.0,3747.0,16795.0,76.0,5.066666666666666,0.06168831168831169,82.13333333333334,31,0.43975178047758695
44 Teruel,2020-09-01,,,12.0,1070.0,3014.0,6046.0,44.0,3.6666666666666665,0.041121495327102804,89.16666666666667,30,0.18834890965732087
44 Teruel,2020-10-01,,,10.0,896.0,2608.0,4883.0,34.0,3.4,0.03794642857142857,89.6,31,0.17579925115207373
44 Teruel,2020-11-01,,,5.0,531.0,1612.0,682.0,20.0,4.0,0.03766478342749529,106.2,30,0.04281230382925298
44 Teruel,2020-12-01,,,7.0,740.0,2098.0,596.0,20.0,2.857142857142857,0.02702702702702703,105.71428571428571,31,0.025980819529206625
44 Teruel,2021-01-01,,,5.0,438.0,1456.0,559.0,16.0,3.2,0.0365296803652968,87.6,31,0.041169538960082484
44 Teruel,2021-03-01,,,6.0,499.0,1638.0,1197.0,20.0,3.3333333333333335,0.04008016032064128,83.16666666666667,31,0.07738056758678648
44 Teruel,2021-04-01,,,9.0,730.0,2171.0,1718.0,24.0,2.6666666666666665,0.03287671232876712,81.11111111111111,30,0.07844748858447488
44 Teruel,2021-05-01,,,12.0,945.0,2902.0,3414.0,33.0,2.75,0.03492063492063492,78.75,31,0.11653865847414234
44 Teruel,2021-06-01,,,13.0,1024.0,2864.0,4739.0,48.0,3.6923076923076925,0.046875,78.76923076923077,30,0.15426432291666667
44 Teruel,2021-07-01,,,16.0,1279.0,3738.0,12762.0,85.0,5.3125,0.06645817044566067,79.9375,31,0.3218744482836894
44 Teruel,2021-08-01,,,15.0,1177.0,3547.0,15922.0,58.0,3.8666666666666667,0.04927782497875956,78.46666666666667,31,0.4363745991723079
44 Teruel,2021-09-01,,,13.0,1106.0,3153.0,8555.0,52.0,4.0,0.04701627486437613,85.07692307692308,30,0.25783604581072933
44 Teruel,2021-10-01,,,12.0,1124.0,3202.0,7242.0,48.0,4.0,0.042704626334519574,93.66666666666667,31,0.20784066123292388
44 Teruel,2021-11-01,,,7.0,768.0,2062.0,1754.0,29.0,4.142857142857143,0.037760416666666664,109.71428571428571,30,0.07612847222222222
44 Teruel,2022-01-01,,,6.0,643.0,2025.0,1477.0,25.0,4.166666666666667,0.038880248833592534,107.16666666666667,31,0.0740982290673757
44 Teruel,2022-02-01,,,7.0,650.0,2051.0,1553.0,26.0,3.7142857142857144,0.04,92.85714285714286,28,0.08532967032967033
44 Teruel,2022-03-01,,,9.0,862.0,2689.0,2126.0,35.0,3.888888888888889,0.04060324825986079,95.77777777777777,31,0.07955991318015118
44 Teruel,2022-04-01,,24.0,12.0,983.0,3096.0,7077.0,58.0,4.833333333333333,0.059003051881993895,81.91666666666667,30,0.2399796541200407
44 Teruel,2022-05-01,,,14.0,1029.0,3279.0,5572.0,58.0,4.142857142857143,0.056365403304178816,73.5,31,0.17467632214175993
44 Teruel,2022-06-01,,,16.0,1151.0,3536.0,6856.0,61.0,3.8125,0.052997393570807995,71.9375,30,0.19855198378221836
44 Teruel,2022-07-01,,,17.0,1332.0,4036.0,10846.0,78.0,4.588235294117647,0.05855855855855856,78.3529411764706,31,0.26266589169814974
44 Teruel,2022-08-01,,,18.0,1348.0,4164.0,18351.0,78.0,4.333333333333333,0.057863501483679525,74.88888888888889,31,0.43914520915095245
44 Teruel,2022-09-01,,,14.0,1275.0,3740.0,7383.0,62.0,4.428571428571429,0.04862745098039216,91.07142857142857,30,0.19301960784313726
44 Teruel,2022-10-01,,,13.0,1197.0,3558.0,6965.0,42.0,3.230769230769231,0.03508771929824561,92.07692307692308,31,0.18770043388039992
44 Teruel,2022-11-01,,,8.0,807.0,2496.0,2440.0,33.0,4.125,0.040892193308550186,100.875,30,0.10078479966955803
44 Teruel,2022-12-01,,,9.0,843.0,2657.0,1918.0,31.0,3.4444444444444446,0.036773428232502965,93.66666666666667,31,0.0733937932881797
44 Teruel,2023-02-01,,,7.0,654.0,2092.0,1537.0,25.0,3.5714285714285716,0.0382262996941896,93.42857142857143,28,0.08393403232852774
44 Teruel,2023-03-01,,,9.0,844.0,2672.0,3061.0,43.0,4.777777777777778,0.0509478672985782,93.77777777777777,31,0.11699281455434948
44 Teruel,2023-04-01,,,16.0,1338.0,4205.0,11379.0,69.0,4.3125,0.0515695067264574,83.625,30,0.2834828101644245
44 Teruel,2023-05-01,,,13.0,1046.0,3391.0,5907.0,52.0,4.0,0.0497131931166348,80.46153846153847,31,0.1821686301116388
44 Teruel,2023-06-01,,,15.0,1196.0,3715.0,5172.0,60.0,4.0,0.05016722408026756,79.73333333333333,30,0.14414715719063545
44 Teruel,2023-07-01,36.0,,16.0,1245.0,4065.0,10010.0,65.0,4.0625,0.05220883534136546,77.8125,31,0.25936002072807357
44 Teruel,2023-08-01,,,16.0,1249.0,4067.0,18170.0,74.0,4.625,0.059247397918334666,78.0625,31,0.46927864872543196
44 Teruel,2023-09-01,,,12.0,1039.0,3346.0,7769.0,58.0,4.833333333333333,0.05582290664100096,86.58333333333333,30,0.24924606993904394
44 Teruel,2023-10-01,,,11.0,1018.0,3227.0,8537.0,53.0,4.818181818181818,0.05206286836935167,92.54545454545455,31,0.27051777679193867
44 Teruel,2023-11-01,,,10.0,853.0,2733.0,4287.0,37.0,3.7,0.04337631887456037,85.3,30,0.1675263774912075
44 Teruel,2024-01-01,,,7.0,648.0,2086.0,1675.0,27.0,3.857142857142857,0.041666666666666664,92.57142857142857,31,0.08338311429709279
44 Teruel,2024-02-01,,,8.0,704.0,2326.0,2574.0,28.0,3.5,0.03977272727272727,88.0,29,0.12607758620689655
44 Teruel,2024-03-01,,,11.0,976.0,2909.0,6570.0,53.0,4.818181818181818,0.05430327868852459,88.72727272727273,31,0.2171470121628768
44 Teruel,2024-04-01,,,12.0,994.0,3030.0,9019.0,52.0,4.333333333333333,0.052313883299798795,82.83333333333333,30,0.302448021462106
44 Teruel,2024-05-01,,,12.0,962.0,2934.0,9321.0,57.0,4.75,0.059251559251559255,80.16666666666667,31,0.31255448997384483
44 Teruel,2024-06-01,,,12.0,1036.0,3048.0,6747.0,58.0,4.833333333333333,0.055984555984555984,86.33333333333333,30,0.21708494208494208
44 Teruel,2024-07-01,,,14.0,1176.0,3592.0,11151.0,76.0,5.428571428571429,0.06462585034013606,84.0,31,0.3058755760368664
44 Teruel,2024-08-01,,,15.0,1189.0,3797.0,18852.0,80.0,5.333333333333333,0.0672834314550042,79.26666666666667,31,0.511462600721669
44 Teruel,2024-09-01,,,11.0,956.0,2962.0,8670.0,61.0,5.545454545454546,0.06380753138075314,86.9090909090909,30,0.3023012552301255
44 Teruel,2024-10-01,,,10.0,919.0,2839.0,6082.0,55.0,5.5,0.05984766050054407,91.9,31,0.21348590684123697
44 Teruel,2024-11-01,,,10.0,819.0,2579.0,1932.0,47.0,4.7,0.057387057387057384,81.9,30,0.07863247863247863
44 Teruel,2024-12-01,,,9.0,848.0,2704.0,2966.0,37.0,4.111111111111111,0.04363207547169811,94.22222222222223,31,0.11282714546561169
44 Teruel,2025-01-01,,,4.0,429.0,1239.0,1270.0,15.0,3.75,0.03496503496503497,107.25,31,0.09549590194751485
44 Teruel,2025-02-01,,,6.0,483.0,1488.0,1727.0,20.0,3.3333333333333335,0.041407867494824016,80.5,28,0.1276989056492162
44 Teruel,2025-03-01,,,9.0,786.0,2474.0,2444.0,39.0,4.333333333333333,0.04961832061068702,87.33333333333333,31,0.10030370187966839
44 Teruel,2025-04-01,,,14.0,1070.0,3480.0,8405.0,53.0,3.7857142857142856,0.04953271028037383,76.42857142857143,30,0.2618380062305296
44 Teruel,2025-05-01,,,12.0,901.0,2907.0,7724.0,62.0,5.166666666666667,0.06881243063263041,75.08333333333333,31,0.27653861301063337
44 Teruel,2025-06-01,,,12.0,957.0,3106.0,9337.0,60.0,5.0,0.06269592476489028,79.75,30,0.32521769418321145
44 Teruel,2025-07-01,,,14.0,903.0,3223.0,10173.0,71.0,5.071428571428571,0.07862679955703211,64.5,31,0.36341228164183903
44 Teruel,2025-08-01,,,14.0,1043.0,3642.0,18512.0,72.0,5.142857142857143,0.06903163950143816,74.5,31,0.5725419849689172
44 Teruel,2025-09-01,,,14.0,922.0,3154.0,8533.0,56.0,4.0,0.06073752711496746,65.85714285714286,30,0.3084960231381056
44 Teruel,2025-10-01,,,10.0,869.0,2816.0,7922.0,46.0,4.6,0.05293440736478711,86.9,31,0.2940717918259772
44 Teruel,2025-11-01,,,9.0,667.0,2094.0,3004.0,28.0,3.111111111111111,0.041979010494752625,74.11111111111111,30,0.15012493753123438
44 Teruel,2025-12-01,,,8.0,642.0,2020.0,3111.0,28.0,3.5,0.04361370716510903,80.25,31,0.15631594814591498
45 Toledo,2024-01-01,,,3.0,370.0,1164.0,2146.0,23.0,7.666666666666667,0.062162162162162166,123.33333333333333,31,0.1870967741935484
45 Toledo,2024-02-01,,,4.0,570.0,1764.0,5342.0,26.0,6.5,0.0456140350877193,142.5,29,0.3231699939503932
45 Toledo,2024-03-01,,,4.0,604.0,1919.0,6324.0,22.0,5.5,0.03642384105960265,151.0,31,0.33774834437086093
45 Toledo,2024-04-01,,,5.0,674.0,2244.0,6335.0,29.0,5.8,0.04302670623145401,134.8,30,0.31330365974282887
45 Toledo,2024-06-01,,,4.0,605.0,2024.0,6872.0,28.0,7.0,0.04628099173553719,151.25,30,0.37862258953168043
45 Toledo,2024-07-01,,,4.0,605.0,2024.0,7070.0,26.0,6.5,0.04297520661157025,151.25,31,0.3769661423620368
45 Toledo,2024-08-01,,,4.0,605.0,2024.0,7454.0,29.0,7.25,0.047933884297520664,151.25,31,0.39744068248467074
45 Toledo,2024-09-01,,,3.0,501.0,1544.0,7891.0,25.0,8.333333333333334,0.0499001996007984,167.0,30,0.5250166333998669
45 Toledo,2024-11-01,,,3.0,501.0,1544.0,6272.0,25.0,8.333333333333334,0.0499001996007984,167.0,30,0.4172987358616101
45 Toledo,2025-02-01,,,3.0,501.0,1544.0,5388.0,23.0,7.666666666666667,0.04590818363273453,167.0,28,0.3840889649272883
